chr_window	start	stop	ADref	ADalt	DP
Chr1_5182	25905001	25915000	0	0	0
Chr1_5183	25910001	25920000	0	0	0
Chr1_5184	25915001	25925000	0	0	0
Chr1_5185	25920001	25930000	0	0	0
Chr1_5186	25925001	25935000	0	0	0
Chr1_5187	25930001	25940000	0	0	0
Chr1_5188	25935001	25945000	0	0	0
Chr1_5189	25940001	25950000	0	0	0
Chr1_5190	25945001	25955000	0	0	0
Chr1_5191	25950001	25960000	0	0	0
Chr1_5192	25955001	25965000	0	0	0
Chr1_5193	25960001	25970000	175	2	177
Chr1_5194	25965001	25975000	379	3	382
Chr1_5195	25970001	25980000	514	3	517
Chr1_5196	25975001	25985000	529	1	530
Chr1_5197	25980001	25990000	1067	0	1067
Chr1_5198	25985001	25995000	1718	0	1718
Chr1_5199	25990001	26000000	1788	0	1788
Chr1_5200	25995001	26005000	1046	0	1046
Chr1_5201	26000001	26010000	260	0	260
Chr1_5202	26005001	26015000	0	0	0
Chr1_5203	26010001	26020000	0	0	0
Chr1_5204	26015001	26025000	0	0	0
Chr1_5205	26020001	26030000	0	0	0
Chr1_5206	26025001	26035000	93	0	93
Chr1_5207	26030001	26040000	247	1	248
Chr1_5208	26035001	26045000	591	3	594
Chr1_5209	26040001	26050000	1018	4	1022
Chr1_5210	26045001	26055000	1291	3	1294
Chr1_5211	26050001	26060000	1120	1	1121
Chr1_5212	26055001	26065000	600	0	600
Chr1_5213	26060001	26070000	173	0	173
Chr1_5214	26065001	26075000	101	0	101
Chr1_5215	26070001	26080000	209	0	209
Chr1_5216	26075001	26085000	418	0	418
Chr1_5217	26080001	26090000	765	0	765
Chr1_5218	26085001	26095000	1054	1	1055
Chr1_5219	26090001	26100000	986	2	988
Chr1_5220	26095001	26105000	994	3	997
Chr1_5221	26100001	26110000	1265	3	1268
Chr1_5222	26105001	26115000	1415	2	1417
Chr1_5223	26110001	26120000	1641	1	1642
Chr1_5224	26115001	26125000	1618	0	1618
Chr1_5225	26120001	26130000	1475	0	1475
Chr1_5226	26125001	26135000	1075	1	1076
Chr1_5227	26130001	26140000	969	4	973
Chr1_5228	26135001	26145000	1591	6	1597
Chr1_5229	26140001	26150000	1943	8	1951
Chr1_5230	26145001	26155000	1959	9	1968
Chr1_5231	26150001	26160000	1839	8	1847
Chr1_5232	26155001	26165000	1760	5	1765
Chr1_5233	26160001	26170000	1541	1	1542
Chr1_5234	26165001	26175000	1062	0	1062
Chr1_5235	26170001	26180000	697	0	697
Chr1_5236	26175001	26185000	535	0	535
Chr1_5237	26180001	26190000	532	0	532
Chr1_5238	26185001	26195000	536	0	536
Chr1_5239	26190001	26200000	469	0	469
Chr1_5240	26195001	26205000	419	0	419
Chr1_5241	26200001	26210000	391	0	391
Chr1_5242	26205001	26215000	505	0	505
Chr1_5243	26210001	26220000	836	0	836
Chr1_5244	26215001	26225000	1301	0	1301
Chr1_5245	26220001	26230000	1651	0	1651
Chr1_5246	26225001	26235000	1636	0	1636
Chr1_5247	26230001	26240000	1244	0	1244
Chr1_5248	26235001	26245000	673	0	673
Chr1_5249	26240001	26250000	239	0	239
Chr1_5250	26245001	26255000	0	0	0
Chr1_5251	26250001	26260000	0	0	0
Chr1_5252	26255001	26265000	0	0	0
Chr1_5253	26260001	26270000	148	0	148
Chr1_5254	26265001	26275000	411	0	411
Chr1_5255	26270001	26280000	748	1	749
Chr1_5256	26275001	26285000	844	2	846
Chr1_5257	26280001	26290000	803	2	805
Chr1_5258	26285001	26295000	865	1	866
Chr1_5259	26290001	26300000	922	0	922
Chr1_5260	26295001	26305000	700	0	700
Chr1_5261	26300001	26310000	486	0	486
Chr1_5262	26305001	26315000	340	0	340
Chr1_5263	26310001	26320000	498	0	498
Chr1_5264	26315001	26325000	773	0	773
Chr1_5265	26320001	26330000	1131	0	1131
Chr1_5266	26325001	26335000	1194	0	1194
Chr1_5267	26330001	26340000	890	0	890
Chr1_5268	26335001	26345000	553	0	553
Chr1_5269	26340001	26350000	617	0	617
Chr1_5270	26345001	26355000	873	0	873
Chr1_5271	26350001	26360000	1206	1	1207
Chr1_5272	26355001	26365000	1272	3	1275
Chr1_5273	26360001	26370000	943	4	947
Chr1_5274	26365001	26375000	606	3	609
Chr1_5275	26370001	26380000	412	2	414
Chr1_5276	26375001	26385000	445	2	447
Chr1_5277	26380001	26390000	376	3	379
Chr1_5278	26385001	26395000	219	2	221
Chr1_5279	26390001	26400000	103	1	104
Chr1_5280	26395001	26405000	109	0	109
Chr1_5281	26400001	26410000	683	1	684
Chr1_5282	26405001	26415000	1199	2	1201
Chr1_5283	26410001	26420000	1161	2	1163
Chr1_5284	26415001	26425000	587	1	588
Chr1_5285	26420001	26430000	71	0	71
Chr1_5286	26425001	26435000	0	0	0
Chr1_5287	26430001	26440000	153	0	153
Chr1_5288	26435001	26445000	431	0	431
Chr1_5289	26440001	26450000	604	0	604
Chr1_5290	26445001	26455000	451	0	451
Chr1_5291	26450001	26460000	173	0	173
Chr1_5292	26455001	26465000	0	0	0
Chr1_5293	26460001	26470000	0	0	0
Chr1_5294	26465001	26475000	241	0	241
Chr1_5295	26470001	26480000	556	0	556
Chr1_5296	26475001	26485000	687	0	687
Chr1_5297	26480001	26490000	446	0	446
Chr1_5298	26485001	26495000	131	0	131
Chr1_5299	26490001	26500000	0	0	0
Chr1_5300	26495001	26505000	0	0	0
Chr1_5301	26500001	26510000	0	0	0
Chr1_5302	26505001	26515000	274	0	274
Chr1_5303	26510001	26520000	1024	1	1025
Chr1_5304	26515001	26525000	1535	2	1537
Chr1_5305	26520001	26530000	1261	2	1263
Chr1_5306	26525001	26535000	511	1	512
Chr1_5307	26530001	26540000	75	0	75
Chr1_5308	26535001	26545000	184	0	184
Chr1_5309	26540001	26550000	286	1	287
Chr1_5310	26545001	26555000	320	2	322
Chr1_5311	26550001	26560000	326	2	328
Chr1_5312	26555001	26565000	224	1	225
Chr1_5313	26560001	26570000	115	0	115
Chr1_5314	26565001	26575000	0	0	0
Chr1_5315	26570001	26580000	159	0	159
Chr1_5316	26575001	26585000	307	0	307
Chr1_5317	26580001	26590000	438	0	438
Chr1_5318	26585001	26595000	481	0	481
Chr1_5319	26590001	26600000	333	0	333
Chr1_5320	26595001	26605000	202	0	202
Chr1_5321	26600001	26610000	0	0	0
Chr1_5322	26605001	26615000	0	0	0
Chr1_5323	26610001	26620000	83	0	83
Chr1_5324	26615001	26625000	83	0	83
Chr1_5325	26620001	26630000	83	0	83
Chr1_5326	26625001	26635000	449	2	451
Chr1_5327	26630001	26640000	902	4	906
Chr1_5328	26635001	26645000	1015	4	1019
Chr1_5329	26640001	26650000	758	2	760
Chr1_5330	26645001	26655000	438	0	438
Chr1_5331	26650001	26660000	419	0	419
Chr1_5332	26655001	26665000	364	0	364
Chr1_5333	26660001	26670000	231	0	231
Chr1_5334	26665001	26675000	137	0	137
Chr1_5335	26670001	26680000	80	0	80
Chr1_5336	26675001	26685000	271	0	271
Chr1_5337	26680001	26690000	561	1	562
Chr1_5338	26685001	26695000	690	2	692
Chr1_5339	26690001	26700000	499	2	501
Chr1_5340	26695001	26705000	474	1	475
Chr1_5341	26700001	26710000	575	0	575
Chr1_5342	26705001	26715000	687	0	687
Chr1_5343	26710001	26720000	764	1	765
Chr1_5344	26715001	26725000	991	3	994
Chr1_5345	26720001	26730000	1327	4	1331
Chr1_5346	26725001	26735000	1415	3	1418
Chr1_5347	26730001	26740000	1181	1	1182
Chr1_5348	26735001	26745000	733	0	733
Chr1_5349	26740001	26750000	303	0	303
Chr1_5350	26745001	26755000	0	0	0
Chr1_5351	26750001	26760000	120	0	120
Chr1_5352	26755001	26765000	374	0	374
Chr1_5353	26760001	26770000	785	0	785
Chr1_5354	26765001	26775000	1241	0	1241
Chr1_5355	26770001	26780000	1383	0	1383
Chr1_5356	26775001	26785000	1319	0	1319
Chr1_5357	26780001	26790000	1372	2	1374
Chr1_5358	26785001	26795000	1625	5	1630
Chr1_5359	26790001	26800000	1655	6	1661
Chr1_5360	26795001	26805000	1358	4	1362
Chr1_5361	26800001	26810000	994	1	995
Chr1_5362	26805001	26815000	617	0	617
Chr1_5363	26810001	26820000	456	0	456
Chr1_5364	26815001	26825000	349	0	349
Chr1_5365	26820001	26830000	482	0	482
Chr1_5366	26825001	26835000	418	0	418
Chr1_5367	26830001	26840000	240	0	240
Chr1_5368	26835001	26845000	107	0	107
Chr1_5369	26840001	26850000	0	0	0
Chr1_5370	26845001	26855000	103	0	103
Chr1_5371	26850001	26860000	243	0	243
Chr1_5372	26855001	26865000	450	0	450
Chr1_5373	26860001	26870000	595	0	595
Chr1_5374	26865001	26875000	678	0	678
Chr1_5375	26870001	26880000	669	0	669
Chr1_5376	26875001	26885000	553	0	553
Chr1_5377	26880001	26890000	330	0	330
Chr1_5378	26885001	26895000	132	0	132
Chr1_5379	26890001	26900000	98	0	98
Chr1_5380	26895001	26905000	253	0	253
Chr1_5381	26900001	26910000	481	2	483
Chr1_5382	26905001	26915000	516	4	520
Chr1_5383	26910001	26920000	361	4	365
Chr1_5384	26915001	26925000	361	2	363
Chr1_5385	26920001	26930000	512	1	513
Chr1_5386	26925001	26935000	787	3	790
Chr1_5387	26930001	26940000	784	4	788
Chr1_5388	26935001	26945000	500	3	503
Chr1_5389	26940001	26950000	225	1	226
Chr1_5390	26945001	26955000	0	0	0
Chr1_5391	26950001	26960000	0	0	0
Chr1_5392	26955001	26965000	0	0	0
Chr1_5393	26960001	26970000	0	0	0
Chr1_5394	26965001	26975000	129	0	129
Chr1_5395	26970001	26980000	412	1	413
Chr1_5396	26975001	26985000	771	3	774
Chr1_5397	26980001	26990000	839	4	843
Chr1_5398	26985001	26995000	556	3	559
Chr1_5399	26990001	27000000	286	3	289
Chr1_5400	26995001	27005000	213	2	215
Chr1_5401	27000001	27010000	213	2	215
Chr1_5402	27005001	27015000	124	0	124
Chr1_5403	27010001	27020000	0	0	0
Chr1_5404	27015001	27025000	0	0	0
Chr1_5405	27020001	27030000	0	0	0
Chr1_5406	27025001	27035000	244	1	245
Chr1_5407	27030001	27040000	520	1	521
Chr1_5408	27035001	27045000	520	1	521
Chr1_5409	27040001	27050000	276	0	276
Chr1_5410	27045001	27055000	0	0	0
Chr1_5411	27050001	27060000	0	0	0
Chr1_5412	27055001	27065000	0	0	0
Chr1_5413	27060001	27070000	383	0	383
Chr1_5414	27065001	27075000	920	0	920
Chr1_5415	27070001	27080000	1104	0	1104
Chr1_5416	27075001	27085000	721	0	721
Chr1_5417	27080001	27090000	286	0	286
Chr1_5418	27085001	27095000	208	0	208
Chr1_5419	27090001	27100000	345	0	345
Chr1_5420	27095001	27105000	402	0	402
Chr1_5421	27100001	27110000	457	0	457
Chr1_5422	27105001	27115000	598	0	598
Chr1_5423	27110001	27120000	640	0	640
Chr1_5424	27115001	27125000	479	0	479
Chr1_5425	27120001	27130000	448	0	448
Chr1_5426	27125001	27135000	452	0	452
Chr1_5427	27130001	27140000	452	0	452
Chr1_5428	27135001	27145000	395	0	395
Chr1_5429	27140001	27150000	358	0	358
Chr1_5430	27145001	27155000	358	0	358
Chr1_5431	27150001	27160000	168	0	168
Chr1_5432	27155001	27165000	69	0	69
Chr1_5433	27160001	27170000	69	0	69
Chr1_5434	27165001	27175000	69	0	69
Chr1_5435	27170001	27180000	0	0	0
Chr1_5436	27175001	27185000	0	0	0
Chr1_5437	27180001	27190000	0	0	0
Chr1_5438	27185001	27195000	93	0	93
Chr1_5439	27190001	27200000	221	0	221
Chr1_5440	27195001	27205000	623	1	624
Chr1_5441	27200001	27210000	902	2	904
Chr1_5442	27205001	27215000	774	2	776
Chr1_5443	27210001	27220000	466	4	470
Chr1_5444	27215001	27225000	194	5	199
Chr1_5445	27220001	27230000	282	6	288
Chr1_5446	27225001	27235000	271	3	274
Chr1_5447	27230001	27240000	171	1	172
Chr1_5448	27235001	27245000	83	0	83
Chr1_5449	27240001	27250000	0	0	0
Chr1_5450	27245001	27255000	104	0	104
Chr1_5451	27250001	27260000	104	0	104
Chr1_5452	27255001	27265000	104	0	104
Chr1_5453	27260001	27270000	0	0	0
Chr1_5454	27265001	27275000	0	0	0
Chr1_5455	27270001	27280000	88	0	88
Chr1_5456	27275001	27285000	284	0	284
Chr1_5457	27280001	27290000	545	0	545
Chr1_5458	27285001	27295000	679	1	680
Chr1_5459	27290001	27300000	680	7	687
Chr1_5460	27295001	27305000	589	12	601
Chr1_5461	27300001	27310000	590	11	601
Chr1_5462	27305001	27315000	585	6	591
Chr1_5463	27310001	27320000	519	2	521
Chr1_5464	27315001	27325000	296	2	298
Chr1_5465	27320001	27330000	230	5	235
Chr1_5466	27325001	27335000	283	8	291
Chr1_5467	27330001	27340000	460	8	468
Chr1_5468	27335001	27345000	523	4	527
Chr1_5469	27340001	27350000	503	5	508
Chr1_5470	27345001	27355000	431	10	441
Chr1_5471	27350001	27360000	341	10	351
Chr1_5472	27355001	27365000	290	6	296
Chr1_5473	27360001	27370000	185	1	186
Chr1_5474	27365001	27375000	86	1	87
Chr1_5475	27370001	27380000	0	0	0
Chr1_5476	27375001	27385000	181	0	181
Chr1_5477	27380001	27390000	408	0	408
Chr1_5478	27385001	27395000	627	0	627
Chr1_5479	27390001	27400000	965	1	966
Chr1_5480	27395001	27405000	1399	4	1403
Chr1_5481	27400001	27410000	1470	6	1476
Chr1_5482	27405001	27415000	951	5	956
Chr1_5483	27410001	27420000	542	2	544
Chr1_5484	27415001	27425000	651	0	651
Chr1_5485	27420001	27430000	1138	1	1139
Chr1_5486	27425001	27435000	1263	2	1265
Chr1_5487	27430001	27440000	995	3	998
Chr1_5488	27435001	27445000	771	4	775
Chr1_5489	27440001	27450000	621	4	625
Chr1_5490	27445001	27455000	490	3	493
Chr1_5491	27450001	27460000	227	1	228
Chr1_5492	27455001	27465000	0	0	0
Chr1_5493	27460001	27470000	0	0	0
Chr1_5494	27465001	27475000	0	0	0
Chr1_5495	27470001	27480000	0	0	0
Chr1_5496	27475001	27485000	0	0	0
Chr1_5497	27480001	27490000	0	0	0
Chr1_5498	27485001	27495000	0	0	0
Chr1_5499	27490001	27500000	0	0	0
Chr1_5500	27495001	27505000	0	0	0
Chr1_5501	27500001	27510000	0	0	0
Chr1_5502	27505001	27515000	0	0	0
Chr1_5503	27510001	27520000	0	0	0
Chr1_5504	27515001	27525000	0	0	0
Chr1_5505	27520001	27530000	103	0	103
Chr1_5506	27525001	27535000	389	0	389
Chr1_5507	27530001	27540000	663	0	663
Chr1_5508	27535001	27545000	816	0	816
Chr1_5509	27540001	27550000	1237	0	1237
Chr1_5510	27545001	27555000	1601	0	1601
Chr1_5511	27550001	27560000	1736	2	1738
Chr1_5512	27555001	27565000	1332	4	1336
Chr1_5513	27560001	27570000	694	4	698
Chr1_5514	27565001	27575000	303	2	305
Chr1_5515	27570001	27580000	77	0	77
Chr1_5516	27575001	27585000	77	0	77
Chr1_5517	27580001	27590000	301	0	301
Chr1_5518	27585001	27595000	580	0	580
Chr1_5519	27590001	27600000	873	0	873
Chr1_5520	27595001	27605000	851	0	851
Chr1_5521	27600001	27610000	659	5	664
Chr1_5522	27605001	27615000	487	10	497
Chr1_5523	27610001	27620000	285	10	295
Chr1_5524	27615001	27625000	121	5	126
Chr1_5525	27620001	27630000	76	1	77
Chr1_5526	27625001	27635000	187	2	189
Chr1_5527	27630001	27640000	404	2	406
Chr1_5528	27635001	27645000	780	2	782
Chr1_5529	27640001	27650000	1450	2	1452
Chr1_5530	27645001	27655000	1869	2	1871
Chr1_5531	27650001	27660000	1665	1	1666
Chr1_5532	27655001	27665000	1072	0	1072
Chr1_5533	27660001	27670000	436	0	436
Chr1_5534	27665001	27675000	188	0	188
Chr1_5535	27670001	27680000	0	0	0
Chr1_5536	27675001	27685000	0	0	0
Chr1_5537	27680001	27690000	0	0	0
Chr1_5538	27685001	27695000	0	0	0
Chr1_5539	27690001	27700000	135	0	135
Chr1_5540	27695001	27705000	296	0	296
Chr1_5541	27700001	27710000	296	0	296
Chr1_5542	27705001	27715000	161	0	161
Chr1_5543	27710001	27720000	0	0	0
Chr1_5544	27715001	27725000	0	0	0
Chr1_5545	27720001	27730000	0	0	0
Chr1_5546	27725001	27735000	0	0	0
Chr1_5547	27730001	27740000	0	0	0
Chr1_5548	27735001	27745000	0	0	0
Chr1_5549	27740001	27750000	0	0	0
Chr1_5550	27745001	27755000	0	0	0
Chr1_5551	27750001	27760000	148	0	148
Chr1_5552	27755001	27765000	266	0	266
Chr1_5553	27760001	27770000	395	0	395
Chr1_5554	27765001	27775000	458	1	459
Chr1_5555	27770001	27780000	566	2	568
Chr1_5556	27775001	27785000	825	2	827
Chr1_5557	27780001	27790000	979	1	980
Chr1_5558	27785001	27795000	1012	0	1012
Chr1_5559	27790001	27800000	1235	3	1238
Chr1_5560	27795001	27805000	1323	6	1329
Chr1_5561	27800001	27810000	1180	6	1186
Chr1_5562	27805001	27815000	739	3	742
Chr1_5563	27810001	27820000	427	0	427
Chr1_5564	27815001	27825000	311	0	311
Chr1_5565	27820001	27830000	141	0	141
Chr1_5566	27825001	27835000	0	0	0
Chr1_5567	27830001	27840000	0	0	0
Chr1_5568	27835001	27845000	0	0	0
Chr1_5569	27840001	27850000	0	0	0
Chr1_5570	27845001	27855000	87	0	87
Chr1_5571	27850001	27860000	214	0	214
Chr1_5572	27855001	27865000	332	0	332
Chr1_5573	27860001	27870000	357	0	357
Chr1_5574	27865001	27875000	351	0	351
Chr1_5575	27870001	27880000	372	0	372
Chr1_5576	27875001	27885000	260	0	260
Chr1_5577	27880001	27890000	139	0	139
Chr1_5578	27885001	27895000	245	0	245
Chr1_5579	27890001	27900000	672	0	672
Chr1_5580	27895001	27905000	959	0	959
Chr1_5581	27900001	27910000	861	0	861
Chr1_5582	27905001	27915000	572	0	572
Chr1_5583	27910001	27920000	390	0	390
Chr1_5584	27915001	27925000	323	0	323
Chr1_5585	27920001	27930000	341	1	342
Chr1_5586	27925001	27935000	410	7	417
Chr1_5587	27930001	27940000	486	12	498
Chr1_5588	27935001	27945000	460	11	471
Chr1_5589	27940001	27950000	286	5	291
Chr1_5590	27945001	27955000	130	0	130
Chr1_5591	27950001	27960000	0	0	0
Chr1_5592	27955001	27965000	0	0	0
Chr1_5593	27960001	27970000	0	0	0
Chr1_5594	27965001	27975000	180	0	180
Chr1_5595	27970001	27980000	480	1	481
Chr1_5596	27975001	27985000	676	2	678
Chr1_5597	27980001	27990000	496	2	498
Chr1_5598	27985001	27995000	196	1	197
Chr1_5599	27990001	28000000	115	0	115
Chr1_5600	27995001	28005000	299	0	299
Chr1_5601	28000001	28010000	437	0	437
Chr1_5602	28005001	28015000	322	0	322
Chr1_5603	28010001	28020000	261	0	261
Chr1_5604	28015001	28025000	235	0	235
Chr1_5605	28020001	28030000	235	0	235
Chr1_5606	28025001	28035000	387	0	387
Chr1_5607	28030001	28040000	574	0	574
Chr1_5608	28035001	28045000	574	0	574
Chr1_5609	28040001	28050000	299	0	299
Chr1_5610	28045001	28055000	0	0	0
Chr1_5611	28050001	28060000	0	0	0
Chr1_5612	28055001	28065000	0	0	0
Chr1_5613	28060001	28070000	0	0	0
Chr1_5614	28065001	28075000	0	0	0
Chr1_5615	28070001	28080000	0	0	0
Chr1_5616	28075001	28085000	0	0	0
Chr1_5617	28080001	28090000	80	0	80
Chr1_5618	28085001	28095000	80	0	80
Chr1_5619	28090001	28100000	80	0	80
Chr1_5620	28095001	28105000	0	0	0
Chr1_5621	28100001	28110000	127	0	127
Chr1_5622	28105001	28115000	220	0	220
Chr1_5623	28110001	28120000	220	0	220
Chr1_5624	28115001	28125000	93	0	93
Chr1_5625	28120001	28130000	402	6	408
Chr1_5626	28125001	28135000	770	6	776
Chr1_5627	28130001	28140000	770	6	776
Chr1_5628	28135001	28145000	449	0	449
Chr1_5629	28140001	28150000	198	0	198
Chr1_5630	28145001	28155000	331	0	331
Chr1_5631	28150001	28160000	353	0	353
Chr1_5632	28155001	28165000	362	0	362
Chr1_5633	28160001	28170000	342	0	342
Chr1_5634	28165001	28175000	239	0	239
Chr1_5635	28170001	28180000	211	0	211
Chr1_5636	28175001	28185000	261	0	261
Chr1_5637	28180001	28190000	396	0	396
Chr1_5638	28185001	28195000	359	0	359
Chr1_5639	28190001	28200000	196	0	196
Chr1_5640	28195001	28205000	61	0	61
Chr1_5641	28200001	28210000	116	0	116
Chr1_5642	28205001	28215000	249	0	249
Chr1_5643	28210001	28220000	249	0	249
Chr1_5644	28215001	28225000	133	0	133
Chr1_5645	28220001	28230000	0	0	0
Chr1_5646	28225001	28235000	0	0	0
Chr1_5647	28230001	28240000	0	0	0
Chr1_5648	28235001	28245000	0	0	0
Chr1_5649	28240001	28250000	113	0	113
Chr1_5650	28245001	28255000	254	0	254
Chr1_5651	28250001	28260000	385	0	385
Chr1_5652	28255001	28265000	272	0	272
Chr1_5653	28260001	28270000	247	0	247
Chr1_5654	28265001	28275000	242	0	242
Chr1_5655	28270001	28280000	242	0	242
Chr1_5656	28275001	28285000	126	0	126
Chr1_5657	28280001	28290000	193	0	193
Chr1_5658	28285001	28295000	335	0	335
Chr1_5659	28290001	28300000	335	0	335
Chr1_5660	28295001	28305000	142	0	142
Chr1_5661	28300001	28310000	71	0	71
Chr1_5662	28305001	28315000	170	0	170
Chr1_5663	28310001	28320000	302	0	302
Chr1_5664	28315001	28325000	378	0	378
Chr1_5665	28320001	28330000	382	0	382
Chr1_5666	28325001	28335000	250	0	250
Chr1_5667	28330001	28340000	103	0	103
Chr1_5668	28335001	28345000	0	0	0
Chr1_5669	28340001	28350000	0	0	0
Chr1_5670	28345001	28355000	179	0	179
Chr1_5671	28350001	28360000	179	0	179
Chr1_5672	28355001	28365000	179	0	179
Chr1_5673	28360001	28370000	148	0	148
Chr1_5674	28365001	28375000	612	2	614
Chr1_5675	28370001	28380000	1024	4	1028
Chr1_5676	28375001	28385000	1090	4	1094
Chr1_5677	28380001	28390000	783	2	785
Chr1_5678	28385001	28395000	590	0	590
Chr1_5679	28390001	28400000	850	0	850
Chr1_5680	28395001	28405000	1274	1	1275
Chr1_5681	28400001	28410000	1407	6	1413
Chr1_5682	28405001	28415000	1058	10	1068
Chr1_5683	28410001	28420000	856	9	865
Chr1_5684	28415001	28425000	1077	4	1081
Chr1_5685	28420001	28430000	1235	0	1235
Chr1_5686	28425001	28435000	856	0	856
Chr1_5687	28430001	28440000	410	0	410
Chr1_5688	28435001	28445000	401	0	401
Chr1_5689	28440001	28450000	651	0	651
Chr1_5690	28445001	28455000	657	0	657
Chr1_5691	28450001	28460000	504	21	525
Chr1_5692	28455001	28465000	400	42	442
Chr1_5693	28460001	28470000	412	42	454
Chr1_5694	28465001	28475000	291	21	312
Chr1_5695	28470001	28480000	145	0	145
Chr1_5696	28475001	28485000	135	0	135
Chr1_5697	28480001	28490000	265	0	265
Chr1_5698	28485001	28495000	265	0	265
Chr1_5699	28490001	28500000	130	0	130
Chr1_5700	28495001	28505000	0	0	0
Chr1_5701	28500001	28510000	0	0	0
Chr1_5702	28505001	28515000	208	0	208
Chr1_5703	28510001	28520000	390	0	390
Chr1_5704	28515001	28525000	390	0	390
Chr1_5705	28520001	28530000	182	0	182
Chr1_5706	28525001	28535000	94	0	94
Chr1_5707	28530001	28540000	265	0	265
Chr1_5708	28535001	28545000	452	0	452
Chr1_5709	28540001	28550000	469	0	469
Chr1_5710	28545001	28555000	434	0	434
Chr1_5711	28550001	28560000	389	0	389
Chr1_5712	28555001	28565000	397	0	397
Chr1_5713	28560001	28570000	409	0	409
Chr1_5714	28565001	28575000	372	0	372
Chr1_5715	28570001	28580000	394	0	394
Chr1_5716	28575001	28585000	470	0	470
Chr1_5717	28580001	28590000	515	1	516
Chr1_5718	28585001	28595000	505	2	507
Chr1_5719	28590001	28600000	281	2	283
Chr1_5720	28595001	28605000	330	2	332
Chr1_5721	28600001	28610000	389	2	391
Chr1_5722	28605001	28615000	389	2	391
Chr1_5723	28610001	28620000	190	1	191
Chr1_5724	28615001	28625000	0	0	0
Chr1_5725	28620001	28630000	198	0	198
Chr1_5726	28625001	28635000	367	0	367
Chr1_5727	28630001	28640000	367	0	367
Chr1_5728	28635001	28645000	311	0	311
Chr1_5729	28640001	28650000	338	0	338
Chr1_5730	28645001	28655000	441	0	441
Chr1_5731	28650001	28660000	299	0	299
Chr1_5732	28655001	28665000	103	0	103
Chr1_5733	28660001	28670000	0	0	0
Chr1_5734	28665001	28675000	122	0	122
Chr1_5735	28670001	28680000	226	0	226
Chr1_5736	28675001	28685000	226	0	226
Chr1_5737	28680001	28690000	104	0	104
Chr1_5738	28685001	28695000	0	0	0
Chr1_5739	28690001	28700000	87	1	88
Chr1_5740	28695001	28705000	192	1	193
Chr1_5741	28700001	28710000	192	1	193
Chr1_5742	28705001	28715000	212	0	212
Chr1_5743	28710001	28720000	221	1	222
Chr1_5744	28715001	28725000	308	2	310
Chr1_5745	28720001	28730000	386	3	389
Chr1_5746	28725001	28735000	483	4	487
Chr1_5747	28730001	28740000	625	4	629
Chr1_5748	28735001	28745000	701	3	704
Chr1_5749	28740001	28750000	697	1	698
Chr1_5750	28745001	28755000	595	0	595
Chr1_5751	28750001	28760000	334	0	334
Chr1_5752	28755001	28765000	127	0	127
Chr1_5753	28760001	28770000	0	0	0
Chr1_5754	28765001	28775000	0	0	0
Chr1_5755	28770001	28780000	99	0	99
Chr1_5756	28775001	28785000	99	0	99
Chr1_5757	28780001	28790000	99	0	99
Chr1_5758	28785001	28795000	0	0	0
Chr1_5759	28790001	28800000	0	0	0
Chr1_5760	28795001	28805000	0	0	0
Chr1_5761	28800001	28810000	0	0	0
Chr1_5762	28805001	28815000	0	0	0
Chr1_5763	28810001	28820000	0	0	0
Chr1_5764	28815001	28825000	0	0	0
Chr1_5765	28820001	28830000	0	0	0
Chr1_5766	28825001	28835000	0	0	0
Chr1_5767	28830001	28840000	0	0	0
Chr1_5768	28835001	28845000	131	5	136
Chr1_5769	28840001	28850000	263	5	268
Chr1_5770	28845001	28855000	383	5	388
Chr1_5771	28850001	28860000	252	0	252
Chr1_5772	28855001	28865000	120	0	120
Chr1_5773	28860001	28870000	0	0	0
Chr1_5774	28865001	28875000	135	0	135
Chr1_5775	28870001	28880000	284	0	284
Chr1_5776	28875001	28885000	284	0	284
Chr1_5777	28880001	28890000	149	0	149
Chr1_5778	28885001	28895000	0	0	0
Chr1_5779	28890001	28900000	0	0	0
Chr1_5780	28895001	28905000	0	0	0
Chr1_5781	28900001	28910000	0	0	0
Chr1_5782	28905001	28915000	0	0	0
Chr1_5783	28910001	28920000	0	0	0
Chr1_5784	28915001	28925000	0	0	0
Chr1_5785	28920001	28930000	0	0	0
Chr1_5786	28925001	28935000	0	0	0
Chr1_5787	28930001	28940000	0	0	0
Chr1_5788	28935001	28945000	0	0	0
Chr1_5789	28940001	28950000	0	0	0
Chr1_5790	28945001	28955000	0	0	0
Chr1_5791	28950001	28960000	0	0	0
Chr1_5792	28955001	28965000	0	0	0
Chr1_5793	28960001	28970000	115	0	115
Chr1_5794	28965001	28975000	115	0	115
Chr1_5795	28970001	28980000	115	0	115
Chr1_5796	28975001	28985000	0	0	0
Chr1_5797	28980001	28990000	138	0	138
Chr1_5798	28985001	28995000	256	0	256
Chr1_5799	28990001	29000000	256	0	256
Chr1_5800	28995001	29005000	279	0	279
Chr1_5801	29000001	29010000	161	0	161
Chr1_5802	29005001	29015000	161	0	161
Chr1_5803	29010001	29020000	0	0	0
Chr1_5804	29015001	29025000	0	0	0
Chr1_5805	29020001	29030000	0	0	0
Chr1_5806	29025001	29035000	139	0	139
Chr1_5807	29030001	29040000	362	0	362
Chr1_5808	29035001	29045000	537	0	537
Chr1_5809	29040001	29050000	530	0	530
Chr1_5810	29045001	29055000	409	0	409
